Year,Rank,Company,Revenues ($ millions),Profit ($ millions)
2003,331,OM Group,"5,034.4",-327.9
2003,332,KB Home,"5,030.8",314.4
2003,333,ITT Industries,"4,985.3",379.9
2003,334,Oxford Health Plans,"4,963.4",222.0
2003,335,Avaya,"4,956.0",-666.0
2003,336,Dynegy,"4,950.0","-2,802.0"
2003,337,Mattel,"4,885.3",230.1
2003,338,Owens Corning,"4,872.0","-2,809.0"
2003,339,Ikon Office Solutions,"4,827.5",150.3
2003,340,State St. Corp.,"4,824.0","1,015.0"
2003,341,Echostar Communications,"4,820.8",-881.6
2003,342,Nucor,"4,801.8",162.1
2003,343,McGraw-Hill,"4,787.7",576.8
2003,344,Maytag,"4,778.5",188.8
2003,345,Ryder System,"4,776.3",93.7
2003,346,OfficeMax,"4,775.6",73.7
2003,347,CNF,"4,762.1",101.8
2003,348,R.R. Donnelley & Sons,"4,754.9",142.2
2003,349,Estee Lauder,"4,743.7",191.9
2003,350,Mellon Financial Corp.,"4,737.0",682.0
2003,351,First American Corp.,"4,704.2",234.4
2003,352,Constellation Energy,"4,703.0",525.6
2003,353,Temple-Inland,"4,660.0",53.0
2003,354,Caesars Entertainment,"4,652.0",-824.0
2003,355,W.W. Grainger,"4,643.9",211.6
2003,356,Lincoln National,"4,635.5",91.6
2003,357,Danaher,"4,577.2",290.4
2003,358,RadioShack,"4,577.2",263.4
2003,359,Jacobs Engineering Grp.,"4,555.7",109.7
2003,360,Asbury Automotive Group,"4,539.9",38.1
2003,361,Mohawk Industries,"4,522.3",284.5
2003,362,Charter Communications,"4,522.3",-959.5
2003,363,Foot Locker,"4,509.0",144.0
2003,364,Charles Schwab,"4,480.0",109.0
2003,365,Autoliv,"4,443.4",180.5
2003,366,Performance Food Group,"4,438.4",66.5
2003,367,Longs Drug Stores,"4,426.3",6.7
2003,368,Pitney Bowes,"4,409.8",475.8
2003,369,Devon Energy,"4,396.0",104.0
2003,370,Black & Decker,"4,394.0",229.7
2003,371,Dole Food,"4,392.1",36.3
2003,372,Darden Restaurants,"4,368.7",237.8
2003,373,Lexmark International,"4,356.4",366.7
2003,374,Mutual of Omaha Ins.,"4,352.9",-14.2
2003,375,Jones Apparel Group,"4,340.9",318.5
2003,376,AK Steel Holding,"4,340.4",-502.4
2003,377,Pepco Holdings,"4,324.5",231.1
2003,378,Kelly Services,"4,323.5",18.6
2003,379,HealthSouth,"4,310.8",-270.1
2003,380,Leggett & Platt,"4,271.8",233.1
2003,381,CDW,"4,264.6",185.2
2003,382,Dover,"4,251.0",-121.3
2003,383,Group 1 Automotive,"4,214.4",67.1
2003,384,Avery Dennison,"4,206.9",257.2
2003,385,Goodrich,"4,199.7",117.9
2003,386,Harrah's Entertainment,"4,172.1",235.0
2003,387,Gateway,"4,171.3",-297.7
2003,388,Family Dollar Stores,"4,162.7",216.9
2003,389,Levi Strauss,"4,136.6",25.0
2003,390,Hershey Foods,"4,120.3",403.6
2003,391,Quest Diagnostics,"4,108.1",322.2
2003,392,Harley-Davidson,"4,091.0",580.2
2003,393,Providian Financial,"4,072.6",218.2
2003,394,Clorox,"4,061.0",322.0
2003,395,Brink's,"4,043.2",26.1
2003,396,Becton Dickinson,"4,033.1",480.0
2003,397,MGM Mirage,"4,031.3",292.4
2003,398,L-3 Communications,"4,011.2",178.1
2003,399,Energy East,"4,008.9",188.6
2003,400,Cablevision Systems,"4,003.4",90.1
2003,401,Graybar Electric,"3,987.0",11.4
2003,402,Murphy Oil,"3,975.7",111.5
2003,403,NTL Europe,"3,969.5","-12,748.0"
2003,404,Emcor Group,"3,968.1",62.9
2003,405,Owens & Minor,"3,959.8",47.3
2003,406,Pathmark Stores,"3,938.1",-52.2
2003,407,Amazon.Com,"3,932.9",-149.1
2003,408,Hormel Foods,"3,910.3",189.3
2003,409,Rockwell Automation,"3,909.0",121.0
2003,410,Nash Finch,"3,900.0",29.7
2003,411,Collins & Aikman,"3,885.8",-53.5
2003,412,Starwood Hotels & Rsrts.,"3,879.0",355.0
2003,413,Big Lots,"3,868.6",76.6
2003,414,Anadarko Petroleum,"3,860.0",831.0
2003,415,Ball,"3,858.9",156.1
2003,416,Hilton Hotels,"3,847.0",198.0
2003,417,York International,"3,843.4",-98.3
2003,418,Ameren,"3,841.0",382.0
2003,419,Pacific Life,"3,816.0",49.8
2003,420,Regions Financial,"3,795.9",619.9
2003,421,Maxtor,"3,779.5",-334.1
2003,422,Molson Coors Brewing,"3,776.3",161.7
2003,423,Engelhard,"3,753.6",171.4
2003,424,American Financial Grp.,"3,749.6",84.6
2003,425,Golden West Financial,"3,744.0",958.3
2003,426,Kerr-McGee,"3,736.0",-475.9
2003,426,Wisconsin Energy,"3,736.0",167.0
2003,428,Phelps Dodge,"3,722.0",-341.6
2003,429,Liz Claiborne,"3,717.5",231.2
2003,430,Brunswick,"3,711.9",78.4
2003,431,United Stationers,"3,701.6",60.2
2003,432,Peter Kiewit Sons',"3,699.0",193.0
2003,433,Comerica,"3,697.0",601.0
2003,434,Host Marriott,"3,680.0",-16.0
2003,435,Washington Group Intl.,"3,661.5",559.9
2003,436,Roundy's,"3,637.9",N.A.
2003,437,ServiceMaster,"3,628.0",156.9
2003,438,Enterprise Products,"3,623.8",95.5
2003,439,Coventry Health Care,"3,576.9",145.6
2003,440,Bethlehem Steel,"3,572.4",-699.6
2003,441,Jabil Circuit,"3,545.5",34.7
2003,442,Triad Hospitals,"3,541.1",141.5
2003,443,Interstate Bakeries,"3,532.4",69.8
2003,444,Ross Stores,"3,531.3",201.2
2003,445,Auto-Owners Insurance,"3,514.1",207.2
2003,446,Borders Group,"3,513.0",111.7
2003,447,Spartan Stores,"3,510.4",9.8
2003,448,Equity Office Properties,"3,506.1",770.2
2003,449,Encompass Services,"3,486.3","-1,217.0"
2003,450,American Axle & Mfg.,"3,480.2",176.1
2003,451,Jefferson-Pilot,"3,480.0",474.8
2003,452,USG,"3,468.0",43.0
2003,453,Tenneco Automotive,"3,459.0",-187.0
2003,454,Erie Insurance Group,"3,439.8",-183.2
2003,455,Corning,"3,432.0","-1,302.0"
2003,456,Allmerica Financial,"3,419.2",-306.1
2003,457,Ecolab,"3,403.6",209.8
2003,458,Airborne,"3,343.7",14.8
2003,459,Cooper Tire & Rubber,"3,330.0",111.8
2003,460,SouthTrust Corp.,"3,326.4",649.9
2003,461,Wesco International,"3,325.8",23.1
2003,462,H&R Block,"3,317.7",434.4
2003,463,Kindred Healthcare,"3,299.1",50.7
2003,464,C.H. Robinson Worldwide,"3,294.5",96.3
2003,465,Starbucks,"3,288.9",215.1
2003,466,Advance Auto Parts,"3,287.9",65.0
2003,467,Lyondell Chemical,"3,262.0",-148.0
2003,468,Universal Health Svcs.,"3,258.9",175.4
2003,469,ShopKo Stores,"3,252.8",-144.8
2003,470,PepsiAmericas,"3,239.8",129.7
2003,471,Guidant,"3,239.6",611.8
2003,472,Fisher Scientific Intl.,"3,238.4",50.6
2003,473,SLM,"3,232.4",792.0
2003,474,Yellow Roadway,"3,205.3",-93.9
2003,475,Sealed Air,"3,204.3",-309.1
2003,476,Roadway,"3,181.8",38.9
2003,477,Aquila,"3,179.3","-1,103.4"
2003,478,Armstrong Holdings,"3,172.3","-2,142.8"
2003,479,Shaw Group,"3,170.7",98.4
2003,480,Smith International,"3,170.1",93.2
2003,481,Level 3 Communications,"3,148.0",-858.0
2003,482,NVR,"3,136.3",331.5
2003,483,Reebok International,"3,127.9",126.4
2003,484,OGE Energy,"3,103.4",90.8
2003,485,Steelcase,"3,089.5",1.0
2003,486,New York Times,"3,079.0",299.7
2003,487,Hughes Supply,"3,066.3",58.1
2003,488,Affiliated Computer Svcs.,"3,062.9",229.6
2003,489,Qualcomm,"3,039.6",359.7
2003,490,Ace Hardware,"3,029.0",N.A.
2003,491,Lennox International,"3,025.8",-190.4
2003,492,AmSouth Bancorp.,"3,024.6",609.1
2003,493,Stryker,"3,011.6",345.6
2003,494,Sierra Pacific Resources,"2,991.7",-307.5
2003,495,Telephone & Data Sys.,"2,985.4",-984.4
2003,496,Allegheny Energy,"2,964.8",-269.8
2003,497,Burlington Resources,"2,964.0",454.0
2003,497,Computer Assoc. Intl.,"2,964.0","-1,102.0"
2003,499,SCANA,"2,954.0",-142.0
2003,500,Neiman Marcus,"2,948.3",99.6
2004,1,Wal-Mart Stores,"258,681.0","9,054.0"
2004,2,Exxon Mobil,"213,199.0","21,510.0"
2004,3,General Motors,"195,645.2","3,822.0"
2004,4,Ford Motor,"164,496.0",495.0
2004,5,General Electric,"134,187.0","15,002.0"
2004,6,ChevronTexaco,"112,937.0","7,230.0"
2004,7,ConocoPhillips,"99,468.0","4,735.0"
2004,8,Citigroup,"94,713.0","17,853.0"
2004,9,Intl. Business Machines,"89,131.0","7,583.0"
2004,10,American Intl. Group,"81,300.0","9,274.2"
2004,11,Hewlett-Packard,"73,061.0","2,539.0"
2004,12,Verizon Communications,"67,752.0","3,077.0"
2004,13,Home Depot,"64,816.0","4,304.0"
2004,14,Berkshire Hathaway,"63,859.0","8,151.0"
2004,15,Altria Group,"60,704.0","9,204.0"
2004,16,McKesson,"57,129.2",555.4
2004,17,Cardinal Health,"56,829.5","1,405.8"
2004,18,State Farm Insurance Cos,"56,064.6","2,825.9"
2004,19,Kroger,"53,790.8",314.6
2004,20,Fannie Mae,"53,766.9","7,904.9"
2004,21,Boeing,"50,485.0",698.0
2004,22,AmerisourceBergen,"49,657.3",441.2
2004,23,Target,"48,163.0","1,841.0"
2004,24,Bank of America Corp.,"48,065.0","10,810.0"
2004,25,Pfizer,"45,950.0","3,910.0"
2004,26,J.P. Morgan Chase & Co.,"44,363.0","6,719.0"
2004,27,Time Warner,"43,877.0","2,639.0"
2004,28,Procter & Gamble,"43,377.0","5,186.0"
2004,29,Costco Wholesale,"42,545.6",721.0
2004,30,Johnson & Johnson,"41,862.0","7,197.0"
2004,31,Dell,"41,444.0","2,645.0"
2004,32,Sears Roebuck,"41,124.0","3,397.0"
2004,33,SBC Communications,"40,843.0","8,505.0"
2004,34,Valero Energy,"37,968.6",621.5
2004,35,Marathon Oil,"37,137.0","1,321.0"
2004,36,MetLife,"36,261.0","2,217.0"
2004,37,Safeway,"35,552.7",-169.8
2004,38,Albertson's,"35,436.0",556.0
2004,39,Morgan Stanley,"34,933.0","3,787.0"
2004,40,AT&T,"34,529.0","1,865.0"
2004,41,Medco Health Solutions,"34,264.5",425.8
2004,42,United Parcel Service,"33,485.0","2,898.0"
2004,43,J.C. Penney,"32,923.0",-928.0
2004,44,Dow Chemical,"32,632.0","1,730.0"
2004,45,Walgreen,"32,505.4","1,175.7"
2004,46,Microsoft,"32,187.0","9,993.0"
2004,47,Allstate,"32,149.0","2,705.0"
2004,48,Lockheed Martin,"31,844.0","1,053.0"
2004,49,Wells Fargo,"31,800.0","6,202.0"
2004,50,Lowe's,"31,263.0","1,877.0"
2004,51,United Technologies,"31,034.0","2,361.0"
2004,52,Archer Daniels Midland,"30,708.0",451.1
2004,53,Intel,"30,141.0","5,641.0"
2004,54,UnitedHealth Group,"28,823.0","1,825.0"
2004,55,Northrop Grumman,"28,686.0",866.0
2004,56,Delphi,"28,096.0",-56.0
2004,57,Prudential Financial,"27,907.0","1,264.0"
2004,58,Merrill Lynch,"27,745.0","3,988.0"
2004,59,DuPont,"27,730.0",973.0
2004,60,Walt Disney,"27,061.0","1,267.0"
2004,61,Motorola,"27,058.0",893.0
2004,62,PepsiCo,"26,971.0","3,568.0"
2004,63,CVS,"26,588.0",847.3
2004,64,Viacom,"26,585.3","1,416.9"
2004,65,Sprint,"26,202.0","1,215.0"
2004,66,Sysco,"26,140.3",778.3
2004,67,Kmart Holding,"26,032.0","-1,991.0"
2004,68,TIAA-CREF,"26,016.2",514.3
2004,69,American Express,"25,866.0","2,987.0"
2004,70,New York Life Insurance,"25,699.7",695.0
2004,71,International Paper,"25,200.0",302.0
2004,72,Tyson Foods,"24,549.0",337.0
2004,73,Wachovia Corp.,"24,474.0","4,624.0"
2004,74,Goldman Sachs Group,"23,623.0","3,005.0"
2004,75,Duke Energy,"23,483.0","-1,323.0"
2004,76,Honeywell Intl.,"23,103.0","1,324.0"
2004,77,Caterpillar,"22,763.0","1,099.0"
2004,78,Best Buy,"22,673.0",99.0
2004,79,Johnson Controls,"22,646.0",682.9
2004,80,BellSouth,"22,635.0","3,904.0"
2004,81,Ingram Micro,"22,613.0",149.2
2004,82,FedEx,"22,487.0",830.0
2004,83,Merck,"22,485.9","6,830.9"
2004,84,ConAgra Foods,"22,052.5",774.8
2004,85,HCA,"21,808.0","1,332.0"
2004,86,Alcoa,"21,728.0",938.0
2004,87,Electronic Data Systems,"21,596.0","-1,698.0"
2004,88,Bank One Corp.,"21,454.0","3,535.0"
2004,89,Comcast,"21,263.0","3,240.0"
2004,90,Mass. Mutual Life Ins.,"21,075.8",735.0
2004,91,Coca-Cola,"21,044.0","4,347.0"
2004,92,Bristol-Myers Squibb,"20,671.0","2,952.0"
2004,93,WellPoint Health Networks,"20,359.7",935.2
2004,94,Georgia-Pacific,"20,255.0",254.0
2004,95,Weyerhaeuser,"19,873.0",277.0
2004,96,Abbott Laboratories,"19,680.6","2,753.2"
2004,97,AutoNation,"19,381.1",479.2
2004,98,Williams,"19,245.7",-504.5
2004,99,Supervalu,"19,160.4",257.0
2004,100,Cisco Systems,"18,878.0","3,578.0"
2004,101,Cigna,"18,808.0",668.0
2004,102,Hartford Financial Services,"18,733.0",-91.0
2004,103,Washington Mutual,"18,629.0","3,880.0"
2004,104,Sara Lee,"18,291.0","1,221.0"
2004,105,3M,"18,232.0","2,403.0"
2004,106,Cendant,"18,192.0","1,172.0"
2004,107,Raytheon,"18,109.0",365.0
2004,108,Aetna,"17,976.4",933.8
2004,109,Visteon,"17,660.0","-1,213.0"
2004,110,AMR,"17,440.0","-1,228.0"
2004,111,Tech Data,"17,406.3",104.1
2004,112,Coca-Cola Enterprises,"17,330.0",676.0
2004,113,Lehman Brothers Hldgs.,"17,287.0","1,699.0"
2004,114,McDonald's,"17,140.5","1,471.4"
2004,115,Northwestern Mutual,"17,059.7",692.3
2004,116,Liberty Mutual Ins. Group,"16,914.0",851.0
2004,117,Publix Super Markets,"16,848.3",660.9
2004,118,Nationwide,"16,803.0",653.4
2004,119,Wellpoint,"16,771.4",774.3
2004,120,AT&T Wireless Services,"16,695.0",442.0
2004,121,General Dynamics,"16,617.0","1,004.0"
2004,122,Halliburton,"16,271.0",-820.0
2004,123,Sunoco,"15,930.0",312.0
2004,124,Gap,"15,853.8","1,030.2"
2004,125,Wyeth,"15,850.6","2,051.2"
2004,126,Exelon,"15,812.0",905.0
2004,127,Loews,"15,809.6",-610.7
2004,128,Rite Aid,"15,800.9",-112.1
2004,129,Lear,"15,746.7",380.5
2004,130,Xerox,"15,701.0",360.0
2004,131,Deere,"15,534.6",643.1
2004,132,American Electric Power,"15,441.0",110.0
2004,133,U.S. Bancorp,"15,354.4","3,732.6"
2004,134,Federated Dept. Stores,"15,264.0",693.0
2004,135,Travelers Property Casualty,"15,139.2","1,696.0"
2004,136,Qwest Communications,"14,936.0","1,512.0"
2004,137,Goodyear Tire & Rubber,"14,740.7","-1,437.6"
2004,138,Tenet Healthcare,"14,582.0",-208.0
2004,139,Amerada Hess,"14,408.0",643.0
2004,140,FleetBoston Financial,"14,362.0","2,598.0"
2004,141,Kimberly-Clark,"14,348.0","1,694.2"
2004,142,Anheuser-Busch,"14,146.7","2,075.9"
2004,143,AdvancePCS,"14,110.9",168.4
2004,144,Emerson Electric,"13,999.0","1,089.0"
2004,145,UAL,"13,724.0","-2,808.0"
2004,146,Countrywide Financial,"13,659.5","2,372.9"
2004,147,May Dept. Stores,"13,343.0",434.0
2004,148,TJX,"13,327.9",658.4
2004,149,Eastman Kodak,"13,317.0",265.0
2004,150,Delta Air Lines,"13,303.0",-773.0
2004,151,Express Scripts,"13,294.5",249.6
2004,152,Staples,"13,181.2",490.2
2004,153,Union Pacific,"12,792.0","1,585.0"
2004,154,El Paso,"12,653.0","-3,464.0"
2004,155,Plains All Amer. Pipeline,"12,589.8",59.4
2004,156,Eli Lilly,"12,582.5","2,560.8"
2004,157,Office Depot,"12,358.6",276.3
2004,158,FirstEnergy,"12,317.7",422.8
2004,159,Humana,"12,226.3",228.9
2004,160,Manpower,"12,184.5",137.7
2004,161,Whirlpool,"12,176.0",414.0
2004,162,Winn-Dixie Stores,"12,168.4",239.2
2004,163,Edison International,"12,156.0",821.0
2004,164,Dominion Resources,"12,078.0",318.0
2004,165,Progressive,"11,892.0","1,255.4"
2004,166,Reliant Energy,"11,707.3","-1,342.1"
2004,167,Solectron,"11,700.4","-3,462.0"
2004,168,MBNA,"11,684.4","2,338.1"
2004,169,Marsh & McLennan,"11,588.0","1,543.0"
2004,170,Waste Management,"11,574.0",630.0
2004,171,Toys `R` Us,"11,566.0",88.0
2004,172,AFLAC,"11,447.0",795.0
2004,173,Sun Microsystems,"11,434.0","-3,429.0"
2004,174,Chubb,"11,394.0",808.8
2004,175,Computer Sciences,"11,346.5",440.2
2004,176,Public Service Enterprise Group,"11,340.0","1,160.0"
2004,177,TXU,"11,325.0",582.0
2004,178,Southern,"11,251.0","1,474.0"
2004,179,PG&E Corp.,"11,221.0",420.0
2004,180,Masco,"11,134.0",806.0
2004,181,Health Net,"11,062.5",235.0
2004,182,PacifiCare Health Sys.,"11,008.5",242.7
2004,183,Nextel Communications,"10,820.0","1,537.0"
2004,184,Nike,"10,697.0",474.0
2004,185,USAA,"10,592.7","1,500.9"
2004,186,General Mills,"10,506.0",917.0
2004,187,UnumProvident,"10,399.7",-386.4
2004,188,Sanmina-SCI,"10,361.4",-137.2
2004,189,Kohl's,"10,282.1",591.2
2004,190,Pepsi Bottling,"10,265.0",416.0
2004,191,Illinois Tool Works,"10,137.8","1,023.7"
2004,192,John Hancock Financial Svcs.,"10,071.3",806.0
2004,193,Dana,"10,071.0",222.0
2004,194,Textron,"10,028.0",259.0
2004,195,Circuit City Stores,"9,953.5",106.1
2004,196,Colgate-Palmolive,"9,903.4","1,421.3"
2004,197,Texas Instruments,"9,834.0","1,198.0"
2004,198,Consolidated Edison,"9,827.0",539.0
2004,199,Aon,"9,823.0",628.0
2004,200,Capital One Financial,"9,783.6","1,135.8"
2004,201,CenterPoint Energy,"9,772.1",560.1
2004,202,Aramark,"9,712.1",301.1
2004,203,Constellation Energy,"9,703.0",277.3
2004,204,AES,"9,649.0",-403.0
2004,205,FPL Group,"9,630.0",890.0
2004,206,National City Corp.,"9,593.8","2,117.1"
2004,207,Northwest Airlines,"9,510.0",248.0
2004,208,Oracle,"9,475.0","2,307.0"
2004,209,United States Steel,"9,458.0",-463.0
2004,210,Burlington No. Santa Fe,"9,413.0",816.0
2004,211,Principal Financial,"9,404.2",746.3
2004,212,CHS,"9,398.5",123.8
2004,213,H.J. Heinz,"9,328.1",566.3
2004,214,Occidental Petroleum,"9,326.0","1,527.0"
2004,215,Gillette,"9,252.0","1,385.0"
2004,216,Marriott International,"9,198.0",502.0
2004,217,Entergy,"9,194.9",950.5
2004,218,Dean Foods,"9,184.6",355.7
2004,219,Centex,"9,117.2",555.9
2004,220,Baxter International,"9,087.0",881.0
2004,221,Caremark Rx,"9,067.3",290.8
2004,222,Pulte Homes,"9,048.9",624.6
2004,223,Avnet,"9,048.4",-46.1
2004,224,Progress Energy,"9,027.0",782.0
2004,225,Guardian Life of America,"9,021.7",204.3
2004,226,Calpine,"8,997.4",282.0
2004,227,St. Paul Travelers Cos.,"8,958.0",661.0
2004,228,Limited Brands,"8,934.1",716.8
2004,229,Clear Channel Communications,"8,930.9","1,145.6"
2004,230,Lennar,"8,907.6",751.4
2004,231,Continental Airlines,"8,870.0",38.0
2004,232,Fluor,"8,835.8",157.5
2004,233,Kellogg,"8,811.5",787.1
2004,234,Premcor,"8,803.9",116.6
2004,235,United Auto Group,"8,803.9",82.9
2004,236,PPG Industries,"8,756.0",494.0
2004,237,Tesoro,"8,717.7",76.1
2004,238,Arrow Electronics,"8,679.3",25.7
2004,239,Omnicom Group,"8,621.4",675.9
2004,240,American Standard,"8,567.6",405.8
2004,241,D.R. Horton,"8,552.1",626.0
2004,242,First Data,"8,543.5","1,408.7"
2004,243,Lucent Technologies,"8,470.0",-770.0
2004,244,Genuine Parts,"8,449.3",334.1
2004,245,Yum Brands,"8,380.0",617.0
2004,246,Amgen,"8,356.0","2,259.5"
2004,247,Schering-Plough,"8,334.0",-92.0
2004,248,OfficeMax,"8,245.1",8.3
2004,249,TransMontaigne,"8,241.0",6.8
2004,250,Paccar,"8,194.9",526.5
2004,251,Alltel,"8,190.2","1,330.1"
2004,252,Ashland,"8,080.0",75.0
2004,253,Eaton,"8,061.0",386.0
2004,254,Xcel Energy,"7,938.5",622.5
2004,255,Smurfit-Stone Container,"7,914.0",-197.0
2004,256,Smithfield Foods,"7,904.5",26.3
2004,257,Sempra Energy,"7,887.0",649.0
2004,258,Dillard's,"7,863.7",9.3
2004,259,CSX,"7,793.0",246.0
2004,260,ArvinMeritor,"7,788.0",136.0
2004,261,Newell Rubbermaid,"7,750.0",-46.6
2004,262,Fidelity National Financial,"7,715.2",861.8
2004,263,Medtronic,"7,665.2","1,599.8"
2004,264,Sonic Automotive,"7,598.4",71.6
2004,265,MeadWestvaco,"7,553.0",-6.0
2004,266,Bear Stearns,"7,395.4","1,156.4"
2004,267,Safeco,"7,358.1",339.2
2004,268,Devon Energy,"7,352.0","1,747.0"
2004,269,Navistar International,"7,340.0",-18.0
2004,270,Pepco Holdings,"7,271.3",113.5
2004,271,Automatic Data Proc.,"7,147.0","1,018.1"
2004,272,SunTrust Banks,"7,071.2","1,332.3"
2004,273,DTE Energy,"7,062.0",521.0
2004,274,KeySpan,"6,915.2",386.7
2004,275,Avon Products,"6,876.0",664.8
2004,276,US Airways Group,"6,846.0","1,461.0"
2004,277,BJ's Wholesale Club,"6,724.2",102.9
2004,278,Gannett,"6,711.1","1,211.2"
2004,279,Farmland Industries,"6,703.1",-546.1
2004,280,Campbell Soup,"6,678.0",595.0
2004,281,Dollar General,"6,665.1",306.3
2004,282,Crown Holdings,"6,630.0",-32.0
2004,283,Kinder Morgan Energy,"6,624.3",697.3
2004,284,Thrivent Financial for Lutherans,"6,575.2",23.8
2004,285,Unocal,"6,539.0",643.0
2004,286,Nordstrom,"6,491.7",242.8
2004,287,Fifth Third Bancorp,"6,486.0","1,754.7"
2004,288,Norfolk Southern,"6,468.0",535.0
2004,289,Science Applications Intl.,"6,456.5",356.5
2004,290,Rohm & Haas,"6,421.0",280.0
2004,291,Parker Hannifin,"6,410.6",196.3
2004,292,NiSource,"6,401.3",85.2
2004,293,IAC/Interactive,"6,337.6",167.4
2004,294,Bank of New York Co.,"6,336.0","1,157.0"
2004,295,Air Products & Chem.,"6,297.3",397.3
2004,296,Cummins,"6,296.0",50.0
2004,297,Nucor,"6,265.8",62.8
2004,298,BB&T Corp.,"6,243.9","1,064.9"
2004,299,EMC,"6,236.8",496.1
2004,300,First American Corp.,"6,213.7",451.0
2004,301,Apple Computer,"6,207.0",69.0
2004,302,Owens-Illinois,"6,158.2",-990.8
2004,303,Interpublic Group,"6,113.5",-451.7
2004,304,Northeast Utilities,"6,064.8",117.4
2004,305,Agilent Technologies,"6,056.0","-2,058.0"
2004,306,Saks,"6,055.1",82.8
2004,307,CMS Energy,"6,017.0",-44.0
2004,308,Land O'Lakes,"5,978.1",106.5
2004,309,PNC Financial Services,"5,969.0","1,001.0"
2004,310,Southwest Airlines,"5,937.0",442.0
2004,311,Fortune Brands,"5,912.5",578.7
2004,312,Unisys,"5,911.2",258.7
2004,313,American Family Ins. Grp.,"5,894.6",155.4
2004,314,Mirant,"5,863.0","-4,474.0"
2004,315,KB Home,"5,850.6",370.8
2004,316,Dynegy,"5,813.0",-453.0
2004,317,Eastman Chemical,"5,800.0",-270.0
2004,318,Cox Communications,"5,758.9",-137.8
2004,319,KeyCorp,"5,730.0",903.0
2004,320,ITT Industries,"5,626.6",403.9
2004,321,Praxair,"5,613.0",585.0
2004,322,NCR,"5,598.0",58.0
2004,323,Tribune,"5,594.8",891.4
2004,324,PPL,"5,587.0",734.0
2004,325,Barnes & Noble,"5,585.0",132.8
2004,326,Allied Waste Industries,"5,582.7",128.7
2004,327,Echostar Communications,"5,550.7",-493.7
2004,328,Federal-Mogul,"5,546.0",-189.5
2004,329,Performance Food Group,"5,519.8",74.2
2004,330,State St. Corp.,"5,463.0",722.0
2004,331,AutoZone,"5,457.1",517.6
2004,332,Oxford Health Plans,"5,452.4",351.9
2004,333,Sherwin-Williams,"5,407.8",332.1
2004,334,Baker Hughes,"5,391.2",128.9
2004,335,WellChoice,"5,382.6",201.1
2004,336,Enterprise Products,"5,346.4",104.8
2004,337,Autoliv,"5,300.8",266.0
2004,338,Danaher,"5,293.9",536.8
2004,339,Lincoln National,"5,283.9",511.9
2004,340,Murphy Oil,"5,275.1",294.2
2004,341,Reynolds American,"5,267.0","-3,446.0"
2004,342,Amazon.Com,"5,263.7",35.3
2004,343,VF,"5,207.5",397.9
2004,344,SPX,"5,129.8",236.0
2004,345,Anadarko Petroleum,"5,122.0","1,292.0"
2004,346,Estee Lauder,"5,117.6",319.8
2004,347,CNF,"5,104.3",92.0
2004,348,L-3 Communications,"5,061.6",277.6
2004,349,Mohawk Industries,"5,005.1",310.1
2004,350,Owens Corning,"4,996.0",115.0
2004,351,Ball,"4,977.0",229.9
2004,352,Mattel,"4,960.1",537.6
2004,353,Monsanto,"4,936.0",68.0
2004,354,Energy East,"4,918.8",210.4
2004,355,Harley-Davidson,"4,903.7",760.9
2004,356,McGraw-Hill,"4,839.0",687.6
2004,357,Asbury Automotive Group,"4,835.1",15.2
2004,358,Charter Communications,"4,819.0",-238.0
2004,359,Avery Dennison,"4,806.7",267.9
2004,360,Ryder System,"4,802.3",131.4
2004,361,Maytag,"4,791.9",120.1
2004,362,R.R. Donnelley & Sons,"4,787.2",176.5
2004,363,Foot Locker,"4,779.0",207.0
2004,364,Lexmark International,"4,754.7",439.2
2004,365,Family Dollar Stores,"4,750.2",247.5
2004,366,Quest Diagnostics,"4,738.0",436.7
2004,367,Jabil Circuit,"4,729.5",43.0
2004,368,Erie Insurance Group,"4,716.6",638.2
2004,369,Ikon Office Solutions,"4,710.9",116.0
2004,370,Conseco,"4,709.7","2,298.0"
2004,371,CIT Group,"4,677.1",566.9
2004,372,Temple-Inland,"4,671.0",96.0
2004,373,Caesars Entertainment,"4,669.0",46.0
2004,374,Pacific Life,"4,668.7",417.8
2004,375,W.W. Grainger,"4,667.0",227.0
